TITLE = "Simulation Data"
VARIABLES = "X", "U"
ZONE T="t=1", I=50
0.01 3.60215804562872929266253730789e-14
0.03 3.24082043896891046920655376995e-13
0.05 2.95558051967265761981935736902e-12
0.07 2.79431275816478204013020967542e-11
0.09 2.58248630436316346945656570011e-10
0.11 2.3927558723622408269042077654e-09
0.13 2.74475549286413451485756966727e-08
0.15 8.58675201017686668104973672354e-08
0.17 1.25993176367159708803274013119e-07
0.19 1.57894682861469770608800430927e-07
0.21 3.19226665204617001027268935018e-07
0.23 1.76767285104041168829881585691e-06
0.25 1.52435925309655832708353387136e-05
0.27 8.5485726706031419694098167942e-05
0.29 0.000183467809371955573924260470589
0.31 0.000246642418867975896636846595119
0.33 0.000276792234795435854346885437043
0.35 0.000383745128657941486489213514945
0.37 0.0012740190344654888542843112728
0.39 0.00945485540498847740358209458126
0.41 0.0831595335523058689579033382625
0.43 0.265008539103800975761909598172
0.45 0.52356529893267456694613167195
0.47 0.772856395674937741274441125599
0.49 0.918545951890236612749571815749
0.51 0.906196238834767943671928209167
0.53 0.747327260828645448622791372666
0.55 0.50691334258812968409991123319
0.57 0.268728591938221384241903285817
0.59 0.0962866855593353832283007220597
0.61 0.0148915268672599519928170106594
0.63 0.000996183174088855135604472716364
0.65 0.00021449241682247146738999848937
0.67 2.32901741365162164721715167241e-05
0.69 -2.16795551021502969412784217627e-06
0.71 -3.31775582640750247693244802817e-07
0.73 -3.15316376553752659482227340361e-08
0.75 1.31984318035969133971768748453e-09
0.77 -1.01322353925723793546258159028e-10
0.79 1.33290822394648385831700512501e-11
0.81 5.39489325658849192532202012348e-11
0.83 3.1110108911639477582176585085e-11
0.85 7.85537398568692554333081439081e-12
0.87 -3.72197037215911372441257548926e-14
0.89 -1.86554679164093238799139930246e-14
0.91 -4.70842713579445320514930409232e-15
0.93 2.38727046950093873933022711756e-16
0.95 9.4687950894104236866373768692e-16
0.97 1.5678217292593622126042851804e-15
0.99 4.9645550947322001453588587737e-15
