TITLE = "Simulation Data"
VARIABLES = "X", "U"
ZONE T="t=1", I=100
0.005 2.66151097959807343716453349527e-21
0.015 2.04489280183758735070266233752e-21
0.025 2.0710480562736855085349770196e-21
0.035 5.9054164074608216435121821672e-21
0.045 4.84898257074257173293040834664e-20
0.055 5.20120911172296356941123502201e-19
0.065 5.78974755330106551008473310293e-18
0.075 6.32101814183166604360311415292e-17
0.085 6.80012114654796185711499147199e-16
0.095 7.79658798837354189754124638351e-15
0.105 3.81623556679820656529897460855e-14
0.115 6.27640813399289037055491229602e-14
0.125 7.71680673328302450823498499414e-14
0.135 1.45074715218164221477141274718e-13
0.145 8.41265214595049503739626335093e-13
0.155 8.49294964960846614399309832363e-12
0.165 2.14600562649524671116037649279e-11
0.175 3.00402032491172380898263481167e-11
0.185 3.43443409336195466279706256968e-11
0.195 5.79931712541967112184509696148e-11
0.205 2.97448218133528811645320664902e-10
0.215 2.98152966766418313590433717854e-09
0.225 1.69995340618720011474626146071e-08
0.235 3.8283139277893309871088673742e-08
0.245 6.75200823804182597643560161929e-08
0.255 1.71604505617423204971231752432e-07
0.265 5.70328692109970624544741951309e-07
0.275 1.71227608675703252469287579171e-06
0.285 4.45071380790556795041708046959e-06
0.295 1.08457679426900504550156466061e-05
0.305 2.66288813433310833428408042764e-05
0.315 6.66390026795243510371733110081e-05
0.325 0.000164870128284098814369800437711
0.335 0.000393034013752913389420150368378
0.345 0.000898734062154223397939914509066
0.355 0.00198711846715242509718652620818
0.365 0.00428104914163488277633692905455
0.375 0.00898684115529716376349002321128
0.385 0.0182446900060465270164828332344
0.395 0.0354494322092711201604811479063
0.405 0.0653184878113805003717454212113
0.415 0.113429634137212373411594574166
0.425 0.185033072970595505822827900399
0.435 0.283197149275223522263261581308
0.445 0.406715466062533884005257349254
0.455 0.548523005228714702101722253487
0.465 0.69544038457538203137862313671
0.475 0.829764348193116958974532553686
0.485 0.932598490898089483800203743048
0.495 0.988107206119585271928846362904
0.505 0.987402622627913953193493180092
0.515 0.930786761883099291849432765851
0.525 0.827600790634516795959368965165
0.535 0.69376622525385166863694600214
0.545 0.547883240853505377221578725659
0.555 0.407158323594342454352514908932
0.565 0.284334398083113897451258261911
0.575 0.186291708210532910275275760639
0.585 0.114336313748602570858046293315
0.595 0.0656714144759894132716712804526
0.605 0.0353222383424038867604524879338
0.615 0.0178663450367712311626344693718
0.625 0.00859215561488754796108864667915
0.635 0.00401224718138834021185170520787
0.645 0.00187450388288076065022070776006
0.655 0.000898795682634352738594313696756
0.665 0.000442054076766024111719672610962
0.675 0.000215799321759535198089522339328
0.685 9.9692988387101539409863395108e-05
0.695 4.17997232985732930485188259687e-05
0.705 1.56135955492775395505527736039e-05
0.715 5.44094849078607683200428115276e-06
0.725 2.13305906508904678961935871025e-06
0.735 1.12689508452985418604060133931e-06
0.745 6.74475438985840396393868809864e-07
0.755 3.48759089625951027575998887444e-07
0.765 1.27660529562628234244099658853e-07
0.775 2.19030509499833204983206896931e-08
0.785 6.22710119481812808133197332789e-10
0.795 2.58876783611845201883819248644e-10
0.805 2.51592356964373163882667494269e-10
0.815 2.35976693402697075240582551349e-10
0.825 1.80871278918686759307620204182e-10
0.835 1.00867159203057674150088677479e-10
0.845 3.27720545480373575169843660463e-11
0.855 2.12976922598829710670944849325e-12
0.865 2.56616616992471534654425000359e-13
0.875 7.86091577392127113862074200404e-14
0.885 4.97829781667272375429056853251e-14
0.895 2.86783805906240678955241451672e-14
0.905 7.76563281582404935561254792585e-15
0.915 -1.09087121823287964713823592336e-16
0.925 -5.3769548924321266945800775181e-17
0.935 1.63856680572610328732611758199e-17
0.945 2.67374616160157251510383998146e-17
0.955 1.10696802698166123813624315582e-17
0.965 1.54536691151384739622247002318e-19
0.975 -2.28268396185706762314389615498e-19
0.985 -9.70178882232225844402846013394e-20
0.995 -1.14281079084127379344975588642e-20
