TITLE = "Simulation Data"
VARIABLES = "X", "U"
ZONE T="t=1", I=50
0.01 8.35291171414385403015340148204e-15
0.03 1.07890269287304383334493619219e-13
0.05 1.19450823284288618033231051508e-12
0.07 1.27450338778847874514147260993e-11
0.09 1.38919957021964661795282810932e-10
0.11 1.48001877030072297418321954588e-09
0.13 1.63577533021241069599794931215e-08
0.15 1.30103982954209328125204014344e-07
0.17 2.70006237770137742118375729923e-07
0.19 3.24006697135878177418206672732e-07
0.21 4.18836478694558283213947242441e-07
0.23 1.20522523421117553239163626109e-06
0.25 9.60083545623578854394459335191e-06
0.27 9.33773654874087590034193630843e-05
0.29 0.000247084801004102874896920175488
0.31 0.000372077425716372651817229292333
0.33 0.000416351240512385192032093500066
0.35 0.000522013105708659264256274740774
0.37 0.00138036993277796073318780490291
0.39 0.00940234312579346229067654748216
0.41 0.0829588430961695993980117205064
0.43 0.264776279610433383459919064152
0.45 0.523442292129683487952337445495
0.47 0.772831580521176204994076714436
0.49 0.918565316131972846402975536012
0.51 0.906292575538190641360434967699
0.53 0.747200927977291042208492307951
0.55 0.507110753984822480390601161315
0.57 0.268464410929182453398273519645
0.59 0.0965647635124373443524842465354
0.61 0.0143977487854799657890301658918
0.63 0.00145561358069432942427013283627
0.65 9.11542989247505764453278818482e-05
0.67 3.2832582296693654569289810774e-05
0.69 2.38566820177837493632958052409e-06
0.71 3.4841759683708945211056763047e-07
0.73 4.28224028281855627636029990407e-08
0.75 4.37302917221053976547664697292e-08
0.77 3.174592057298998317223621457e-08
0.79 1.07612450542002169042407377786e-08
0.81 6.10694044987308205814646762296e-12
0.83 -8.98776827175344079664442557822e-11
0.85 -1.01452727173986904251285050778e-11
0.87 -6.50891190779018769201544735105e-14
0.89 1.22548533090773655377681878081e-13
0.91 5.29457001833018844294571443447e-14
0.93 8.75376771841063958165963500521e-16
0.95 -3.21045155297727733163852924221e-16
0.97 -1.03770722646375253866833286633e-15
0.99 -6.4891523986687666719656802775e-16
