TITLE = "Simulation Data"
VARIABLES = "X", "U"
ZONE T="t=1", I=200
0.0025 2.53202888666353845287272897423e-27
0.0075 1.22504211191249337437403282043e-27
0.0125 1.24522211329891468305306992253e-27
0.0175 2.77686229561266758237024954271e-27
0.0225 7.81843048066244352465344885701e-27
0.0275 2.27131436461446433611482160579e-26
0.0325 6.59373619248132112373205165971e-26
0.0375 1.90467284077613481339364826499e-25
0.0425 5.47109250680198873863756775689e-25
0.0475 1.56252594616249738984812055139e-24
0.0525 4.43649606866014439852546143433e-24
0.0575 1.25220468956148757320857945982e-23
0.0625 3.51313718920957574482407667699e-23
0.0675 9.79627028593841520071458675484e-23
0.0725 2.7147673372610831141100938961e-22
0.0775 7.47601247135510128506215526582e-22
0.0825 2.04564972906268591040314659787e-21
0.0875 5.56126550643049829918772002714e-21
0.0925 1.50194229192663120594975164727e-20
0.0975 4.02925878762411976481895620083e-20
0.1025 1.07360188594546706289714081345e-19
0.1075 2.84092827652382752176217941054e-19
0.1125 7.46496327745855284474812707866e-19
0.1175 1.94758198745184443108816875614e-18
0.1225 5.04444613161348474309848631122e-18
0.1275 1.29696601923167342488556014724e-17
0.1325 3.30969106910024858679216789363e-17
0.1375 8.3817577414341791433840463383e-17
0.1425 2.10627560907913688048213652577e-16
0.1475 5.25133844836071460183563102935e-16
0.1525 1.29879435085510444154143238133e-15
0.1575 3.1861466871536497996154903148e-15
0.1625 7.75147078002071515536906787465e-15
0.1675 1.86995845767562840975661823261e-14
0.1725 4.47243835974671247147184460337e-14
0.1775 1.06036390301169087396736230752e-13
0.1825 2.4917004139808838860141682761e-13
0.1875 5.80226745212724135737665699891e-13
0.1925 1.33872071860927091854098600436e-12
0.1975 3.05985220912589291855497501256e-12
0.2025 6.92716755011594942191961764564e-12
0.2075 1.55303398574809980713397134603e-11
0.2125 3.44746815256362259718576834794e-11
0.2175 7.57593858783663994507102597439e-11
0.2225 1.64782570318419670869846736186e-10
0.2275 3.54687214470841390915375082296e-10
0.2325 7.55369000861572058715857409799e-10
0.2375 1.5913706781614727902653467249e-09
0.2425 3.31589481289768296859730378804e-09
0.2475 6.83227853588061168058560057756e-09
0.2525 1.39182235174969026827424263428e-08
0.2575 2.80267962094009721509945817168e-08
0.2625 5.5776683165027369883539045169e-08
0.2675 1.09683195527641155666325249811e-07
0.2725 2.13086019082954484072222063241e-07
0.2775 4.08900331027251592997540264118e-07
0.2825 7.74905944889618930180622753715e-07
0.2875 1.45001460830691008733821566079e-06
0.2925 2.67862651558566024601076672912e-06
0.2975 4.88421616081318620878470366264e-06
0.3025 8.78919852175216102148756885967e-06
0.3075 1.56065385297536769736424958542e-05
0.3125 2.7340141061778773360346027582e-05
0.3175 4.72463856963462268136789796225e-05
0.3225 8.05285757990480760676443178109e-05
0.3275 0.000135359322279078087587186550522
0.3325 0.00022435178859756581207890322125
0.3375 0.000366626654515388977646926795586
0.3425 0.000590643031038624955124288981261
0.3475 0.000937971425595937505920096083628
0.3525 0.00146817572597767750506755857053
0.3575 0.00226492733331331144430605424765
0.3625 0.00344338513011382888940399986269
0.3675 0.00515872779398583661783222401456
0.3725 0.00761551168497975019472913099507
0.3775 0.0110772473844421385793584655465
0.3825 0.0158752521294469640273095269784
0.3875 0.0224154710007067855930559871529
0.3925 0.0311816124226320830095492950314
0.3975 0.0427326772683525539459122248003
0.4025 0.057692853661190915644619336109
0.4075 0.0767318844602232080511512442198
0.4125 0.10053446549407864705504912277
0.4175 0.129758047352495735985507845897
0.4225 0.164979594048512843151970458739
0.4275 0.206633338604184573982207160511
0.4325 0.254943238301411618742853420976
0.4375 0.309855472106002932605900770767
0.4425 0.370977688669545267529735217581
0.4475 0.43753253369379943257081373579
0.4525 0.508333011514011225328960573012
0.4575 0.581786291161889028076915017238
0.4625 0.655930594630406740589603150556
0.4675 0.728506899844875928804691224658
0.4725 0.797063611596879886893542883444
0.4775 0.85908850448806405559278718798
0.4825 0.912158624486134902348661986328
0.4875 0.954095977123556615939865712537
0.4925 0.983115197582828983170309676661
0.4975 0.997949314103421989444463818847
0.5025 0.997941295797576000763632193684
0.5075 0.98309219243924128325888986967
0.5125 0.954060967816344647553168581269
0.5175 0.912116057653784012710280650872
0.5225 0.859043605931248603862644372127
0.5275 0.797021609222841234368937905428
0.5325 0.728472289634373053521257945568
0.5375 0.655906569656136194811696405999
0.5425 0.581774416154388918971696849293
0.5475 0.508333174883646745065146508689
0.5525 0.437543156670595515024634746458
0.5575 0.370996128084235975030531374093
0.5625 0.309878527045209750712282922882
0.5675 0.254967664699753332529711372869
0.5725 0.206656288377588750397948300307
0.5775 0.164998921458381285463711660483
0.5825 0.129772457677165271257926094504
0.5875 0.10054351237793890767796960578
0.5925 0.076735846619245447621844226359
0.5975 0.0576925355793530905024129735648
0.6025 0.0427291815368695473092836371978
0.6075 0.0311761252183322959099217761823
0.6125 0.0224090901099063300084432429282
0.6175 0.0158688725894066426738333137568
0.6225 0.0110715064864863483954008358465
